transaction_id,account_id,customer_id,transaction_type,transaction_amount,transaction_channel,transaction_status,transaction_date
3146.0,631,596,Deposit,2623621.46,,,2024-05-14 09:29:42
3147.0,664,304,Deposit,2392127.28,ATM,Successful,2025-12-07 04:59:04
3148.0,582,14,Withdrawal,2083611.66,ATM,Successful,2025-06-17 01:57:29
3149.0,78,130,Deposit,4709569.16,POS,Failed,2025-04-05 21:18:53
3150.0,548,475,,190669.43,ATM,,2025-03-16 06:04:08
3151.0,59,486,Transfer,2324307.56,MOBILE BANKING,,2024-06-24 08:44:10
3152.0,133,57,Deposit,470475.21,POS,,2025-01-10 19:28:38
3153.0,254,234,Withdrawal,1382745.2,MOBILE BANKING,,2025-12-02 04:42:23
,447,581,Withdrawal,3549300.77,ATM,Successful,2024-05-24 07:53:23
3155.0,188,48,Transfer,4095975.68,,Failed,2025-04-03 18:03:23
3156.0,247,238,Transfer,3326184.49,ATM,,2024-07-22 08:31:17
3157.0,75,299,Transfer,397661.66,MOBILE BANKING,Successful,2025-10-18 23:31:01
3158.0,771,165,Withdrawal,1108276.82,MOBILE BANKING,Successful,2025-08-13 21:45:22
3159.0,543,36,,2416805.24,MOBILE BANKING,,2025-11-18 20:04:02
3160.0,474,40,Deposit,3566015.62,ATM,Failed,2024-10-17 21:29:37
3161.0,327,342,,1974175.77,MOBILE BANKING,Successful,2024-06-20 12:10:29
3162.0,675,23,Deposit,3427911.03,POS,,2024-11-12 11:23:13
3163.0,222,172,Transfer,3336434.01,POS,Failed,2025-06-29 01:27:37
3164.0,273,296,Deposit,754697.44,MOBILE BANKING,Failed,2026-01-27 04:31:11
3165.0,642,446,Deposit,768251.69,POS,Failed,2025-08-05 13:05:50
3166.0,124,527,Transfer,2435911.03,ATM,Failed,2025-02-26 08:36:40
3167.0,529,479,,2587724.0,,Successful,2024-10-19 08:18:28
3168.0,540,215,Deposit,867786.32,ATM,Successful,2026-03-27 22:15:11
3169.0,614,403,Deposit,866041.43,,Successful,2025-12-01 08:31:30
3170.0,652,4,,415681.39,MOBILE BANKING,Successful,2024-11-05 04:07:55
3171.0,337,501,Deposit,2982231.24,POS,,2026-01-20 23:57:21
3172.0,82,315,Deposit,1974558.48,,Successful,2026-03-19 17:52:42
3173.0,531,191,Transfer,4062497.49,ATM,Successful,2025-11-02 19:16:41
3174.0,663,205,Deposit,1615235.96,,Failed,2024-10-14 07:45:11
3175.0,471,313,Deposit,2439445.21,ATM,,2025-03-28 19:25:49
3176.0,196,275,,4115197.7,,,2025-07-10 11:11:12
3177.0,602,402,Withdrawal,4021214.52,ATM,Successful,2025-12-19 04:51:37
3178.0,572,34,,2455192.28,ATM,Successful,2026-03-16 09:12:17
3179.0,547,73,Transfer,1969678.92,POS,Failed,2024-12-25 17:36:30
3180.0,667,64,Deposit,4375871.28,,Failed,2025-11-02 17:14:57
3181.0,427,466,Deposit,1321333.72,POS,,2024-12-06 18:01:33
3182.0,746,413,Deposit,1539826.13,MOBILE BANKING,Successful,2026-03-19 07:06:55
3183.0,18,192,Deposit,3639057.96,ATM,Successful,2025-09-08 23:35:52
3184.0,632,25,Deposit,1063397.44,ATM,Failed,2025-05-02 17:24:43
3185.0,253,371,,1253449.97,ATM,Successful,2024-06-22 07:56:16
3186.0,758,383,Withdrawal,3867178.73,MOBILE BANKING,Successful,2024-11-08 20:51:47
3187.0,481,209,Transfer,2448571.38,ATM,Successful,2024-06-21 20:34:15
3188.0,128,79,Deposit,3919743.75,MOBILE BANKING,,2026-03-28 14:02:57
3189.0,193,63,Deposit,1000844.97,,Failed,2025-01-03 02:28:55
3190.0,28,536,Deposit,4806580.05,MOBILE BANKING,Successful,2026-01-27 17:10:53
3191.0,221,28,Transfer,2948906.93,ATM,,2026-02-20 11:52:22
3192.0,157,329,Transfer,1726538.71,ATM,,2026-02-26 20:57:33
3193.0,98,239,Transfer,1103479.42,,Failed,2025-01-08 03:20:37
3194.0,762,250,Transfer,3234239.67,POS,Failed,2026-01-01 13:42:26
3195.0,189,139,,86318.21,POS,Successful,2026-04-11 05:05:02
3196.0,87,590,Deposit,119735.76,ATM,Successful,2024-12-16 04:46:45
3197.0,142,334,,392471.2,,Successful,2026-02-25 01:27:38
3198.0,111,536,Deposit,518221.83,POS,Successful,2024-11-30 12:08:38
3199.0,360,407,Transfer,1005388.54,ATM,Failed,2024-09-27 19:40:34
3200.0,589,105,Transfer,2163458.83,,Successful,2025-07-10 07:00:37
3201.0,462,67,Transfer,2802061.83,POS,Successful,2024-10-14 16:21:55
3202.0,241,142,Deposit,2975603.22,,Successful,2025-04-13 14:56:36
3203.0,451,162,Deposit,3853380.9,POS,Failed,2024-10-13 16:07:10
3204.0,467,199,,320896.68,,,2024-07-14 08:31:52
3205.0,47,504,Withdrawal,2219213.53,ATM,Successful,2025-10-06 07:06:41
3206.0,513,50,Transfer,4286304.25,MOBILE BANKING,Successful,2025-09-07 16:58:15
3207.0,109,59,Transfer,2257072.35,,Successful,2025-07-03 15:08:48
3208.0,391,185,Transfer,1680306.05,,,2024-07-06 14:13:52
3209.0,454,230,,2556641.64,POS,Successful,2025-03-14 09:41:38
3210.0,79,187,Deposit,3772146.2,ATM,,2024-09-24 06:34:20
3211.0,499,182,Transfer,3502480.04,ATM,,2024-09-26 22:49:13
3212.0,764,557,Transfer,3783300.4,ATM,Successful,2024-11-12 16:15:18
3213.0,490,77,,2162187.77,POS,Successful,2025-05-23 02:29:43
3214.0,707,530,Withdrawal,4987664.35,POS,Failed,2025-02-25 23:18:03
3215.0,232,308,Deposit,3240018.35,ATM,Successful,2025-02-08 05:20:21
3216.0,683,35,Withdrawal,3074531.08,ATM,Failed,2025-10-06 00:33:56
3217.0,206,259,Deposit,2210124.66,MOBILE BANKING,Successful,2025-10-14 01:05:59
3218.0,25,335,Transfer,2180378.24,ATM,,2026-05-09 13:51:09
3219.0,189,430,Deposit,3012919.62,,Successful,2025-06-19 13:20:06
3220.0,749,153,Deposit,560359.92,,Failed,2025-07-01 16:53:41
3221.0,110,577,,3192634.18,MOBILE BANKING,Successful,2024-07-07 04:38:07
3222.0,666,96,,3255347.46,,,2024-09-30 03:35:25
3223.0,277,335,Deposit,579056.63,ATM,,2025-06-09 23:09:14
3224.0,487,24,Deposit,4107594.13,,Successful,2025-02-19 08:33:06
3225.0,192,519,Deposit,4861691.76,ATM,Successful,2024-06-01 10:07:18
3226.0,93,464,Deposit,1432679.6,MOBILE BANKING,,2025-04-23 09:25:20
3227.0,640,453,Deposit,866367.71,ATM,Successful,2026-02-25 17:13:18
3228.0,608,194,,1576754.42,,Successful,2025-10-30 22:13:21
3229.0,778,240,Deposit,1566289.89,POS,,2026-01-07 18:44:18
3230.0,336,575,Withdrawal,1399469.68,,Successful,2026-01-15 04:00:57
3231.0,109,410,Transfer,2988738.42,ATM,Failed,2026-01-27 13:40:38
3232.0,76,174,Withdrawal,1029069.47,ATM,,2026-01-06 18:19:33
3233.0,793,553,Transfer,3253252.92,MOBILE BANKING,Successful,2025-01-13 13:45:38
3234.0,130,525,,2081456.29,POS,,2026-02-14 10:47:51
3235.0,309,179,Withdrawal,2617947.17,MOBILE BANKING,Successful,2025-04-08 03:22:06
3236.0,586,458,Transfer,3720081.06,ATM,Successful,2026-01-16 11:39:34
3237.0,320,193,Deposit,4123247.76,POS,,2024-06-01 04:40:29
3238.0,519,373,Deposit,1806993.08,ATM,Failed,2024-06-30 06:56:22
3239.0,331,504,Transfer,3384070.11,ATM,Successful,2024-08-12 17:57:46
3240.0,179,296,Transfer,942388.18,ATM,Successful,2024-05-24 10:22:33
3241.0,626,300,Deposit,3295931.46,,,2026-03-06 14:08:36
3242.0,592,573,Withdrawal,2854664.86,ATM,,2025-11-05 15:25:47
3243.0,49,136,,3455086.55,ATM,Successful,2025-12-16 21:11:38
3244.0,98,96,,10380.25,MOBILE BANKING,,2024-09-18 10:53:02
3245.0,566,189,Transfer,1849469.81,POS,Failed,2024-12-03 16:42:08
3246.0,547,244,Deposit,2555193.73,POS,Successful,2024-10-08 17:01:25
3247.0,427,349,Deposit,2608907.6,ATM,Successful,2025-01-25 09:49:22
3248.0,705,20,Deposit,2958140.28,POS,Successful,2025-10-21 08:57:57
3249.0,527,453,Deposit,2091568.9,POS,Successful,2024-12-04 01:39:17
3250.0,296,12,Deposit,665178.43,,Successful,2025-01-07 18:37:57
3251.0,458,65,Withdrawal,2524437.88,,Failed,2025-05-05 16:28:18
3252.0,666,268,,1424524.37,,Failed,2025-03-13 16:29:31
3253.0,734,411,Deposit,1951991.87,MOBILE BANKING,Failed,2025-05-06 04:18:18
3254.0,202,457,Deposit,267486.47,ATM,Successful,2025-12-14 06:05:39
3255.0,4,457,Transfer,1902166.88,,Successful,2024-08-21 03:00:13
3256.0,606,452,,48985.05,MOBILE BANKING,,2026-03-30 22:41:15
3257.0,226,467,Deposit,500682.56,ATM,Successful,2024-10-23 05:17:34
3258.0,494,321,Deposit,725108.6,ATM,,2025-09-07 13:09:42
3259.0,215,545,Deposit,255623.59,POS,Successful,2025-02-25 07:25:36
3260.0,489,482,Transfer,1129773.23,,,2024-08-18 21:01:02
3261.0,246,139,Deposit,2178634.57,ATM,Successful,2024-07-18 07:01:39
3262.0,777,280,Transfer,1476124.8,POS,Successful,2024-11-11 04:25:43
3263.0,442,365,Deposit,3874319.9,,,2025-12-19 00:12:21
3264.0,670,583,,2915448.27,ATM,Successful,2024-11-30 13:19:09
3265.0,79,300,Withdrawal,2537042.04,MOBILE BANKING,,2025-07-18 09:50:18
3266.0,107,443,Withdrawal,4092545.95,POS,,2025-09-13 12:59:57
3267.0,543,515,Withdrawal,1143334.35,ATM,Successful,2026-03-21 21:07:16
3268.0,626,231,,2729982.14,MOBILE BANKING,Successful,2024-12-12 14:19:20
3269.0,419,25,Deposit,368069.54,,Failed,2025-01-01 02:23:55
3270.0,142,401,Deposit,3049214.63,MOBILE BANKING,,2025-05-28 10:15:57
3271.0,310,144,Deposit,4509786.64,MOBILE BANKING,Successful,2025-07-23 00:47:44
3272.0,718,523,Transfer,2141083.75,POS,Failed,2025-07-21 15:40:06
3273.0,755,349,Withdrawal,467637.08,POS,Successful,2025-08-25 12:39:52
3274.0,573,122,Transfer,987005.59,ATM,Failed,2025-01-25 23:03:34
3275.0,428,70,Transfer,1642602.44,MOBILE BANKING,,2026-01-13 07:06:06
3276.0,561,268,,4066849.08,ATM,,2024-06-06 17:36:59
3277.0,272,235,Withdrawal,4289690.11,ATM,Successful,2024-06-03 01:47:18
3278.0,435,157,Deposit,512682.2,ATM,Failed,2026-01-23 04:54:44
3279.0,276,277,Withdrawal,1170690.9,,Successful,2024-05-15 01:43:57
3280.0,787,125,Transfer,982368.58,ATM,Successful,2025-11-22 09:58:09
3281.0,732,321,Deposit,3968695.98,,Successful,2025-02-12 00:24:17
3282.0,235,99,Withdrawal,4999964.03,,Failed,2024-11-30 05:07:10
3283.0,471,595,Withdrawal,3305637.75,ATM,Successful,2024-11-08 15:51:28
3284.0,481,115,,4325826.6,MOBILE BANKING,Failed,2026-03-28 23:02:35
3285.0,83,376,Deposit,2252987.03,MOBILE BANKING,Successful,2025-02-19 14:53:02
3286.0,522,451,,1109141.81,MOBILE BANKING,Successful,2024-09-05 03:16:02
3287.0,455,344,Deposit,453630.52,,Failed,2024-11-05 16:08:08
3288.0,172,308,Transfer,1024424.11,ATM,,2025-10-11 09:39:29
3289.0,18,314,,2635199.28,ATM,Successful,2026-01-08 13:45:32
3290.0,525,71,Deposit,3441175.95,MOBILE BANKING,Successful,2024-09-16 08:39:39
3291.0,31,574,Withdrawal,3664060.99,,Successful,2025-02-16 09:25:29
3292.0,557,356,Deposit,4907955.77,ATM,Failed,2024-10-07 02:15:48
3293.0,92,579,Deposit,262896.64,,Failed,2025-05-05 10:44:30
3294.0,352,549,,2880583.02,,,2024-08-11 03:23:03
3295.0,382,237,Deposit,3773796.47,ATM,Successful,2025-11-29 12:13:09
3296.0,296,374,Transfer,1871681.06,POS,Failed,2026-05-07 04:34:49
3297.0,549,305,,2351819.99,MOBILE BANKING,Successful,2026-04-29 03:08:42
3298.0,479,541,Withdrawal,3893320.74,POS,Successful,2025-10-30 10:42:19
3299.0,133,402,Deposit,583807.37,ATM,Successful,2026-04-12 18:46:02
3300.0,229,295,Deposit,851851.46,POS,Successful,2026-03-23 17:36:42
3301.0,151,165,Deposit,4808783.85,ATM,Successful,2024-06-04 08:32:05
3302.0,39,79,Deposit,2760068.48,,Failed,2025-09-14 12:20:34
3303.0,402,482,Deposit,1484797.1,ATM,Successful,2026-01-16 20:47:30
3304.0,739,553,Transfer,1175385.92,POS,Successful,2024-10-15 02:44:08
3305.0,483,445,Deposit,1564495.99,MOBILE BANKING,,2025-09-09 20:26:29
3306.0,356,590,,2614559.19,MOBILE BANKING,Failed,2025-05-07 20:33:45
3307.0,390,314,Withdrawal,3955432.52,POS,Failed,2024-09-15 04:27:24
3308.0,614,510,,3904975.71,ATM,Successful,2025-01-14 17:33:22
3309.0,72,265,Deposit,1884358.43,POS,Failed,2024-08-21 10:39:48
3310.0,510,170,Transfer,3672982.11,ATM,Successful,2024-12-13 15:55:43
3311.0,517,244,,4293312.3,ATM,,2024-11-27 19:30:07
3312.0,126,485,Withdrawal,4994209.16,,Successful,2025-02-16 17:50:59
3313.0,596,175,Transfer,2384922.32,,Failed,2026-03-20 16:16:32
3314.0,18,132,Withdrawal,622219.1,ATM,,2024-05-30 15:35:42
3315.0,780,150,Deposit,937373.76,POS,,2026-02-25 17:15:30
3316.0,491,216,Deposit,515413.45,ATM,Successful,2026-03-29 17:05:57
3317.0,635,3,Deposit,1474135.28,,Successful,2024-10-29 08:01:56
3318.0,282,412,Deposit,798749.89,ATM,Successful,2025-12-13 04:33:41
3319.0,90,21,,1246269.26,MOBILE BANKING,Successful,2025-08-16 01:42:48
3320.0,607,538,Withdrawal,2731000.45,ATM,Successful,2024-11-21 07:59:05
3321.0,270,130,Withdrawal,74235.02,POS,Successful,2026-01-26 22:11:46
3322.0,385,479,Withdrawal,2759565.84,POS,Successful,2024-11-22 06:38:59
3323.0,250,380,,4503332.0,ATM,,2025-11-12 08:19:04
3324.0,315,598,Withdrawal,3421156.46,MOBILE BANKING,Successful,2026-03-17 19:49:30
3325.0,404,525,Withdrawal,353187.88,ATM,,2025-05-14 07:56:42
3326.0,714,378,,287309.15,POS,Failed,2025-02-03 07:08:46
3327.0,603,498,Deposit,2595488.94,MOBILE BANKING,Failed,2026-01-04 14:28:23
3328.0,466,492,Withdrawal,4172109.63,ATM,,2024-09-15 08:46:39
3329.0,275,72,Deposit,691057.49,ATM,Successful,2024-06-29 05:04:09
3330.0,118,325,Transfer,4376522.06,ATM,Successful,2024-08-17 14:17:02
3331.0,521,347,Withdrawal,23173.92,ATM,Successful,2025-09-01 04:13:48
3332.0,206,111,Deposit,4702366.29,MOBILE BANKING,Failed,2025-10-12 16:30:32
3333.0,497,17,Transfer,620729.49,ATM,Successful,2024-06-02 19:35:10
3334.0,718,15,,4150797.66,ATM,Successful,2025-07-24 06:55:17
3335.0,712,182,Withdrawal,2750540.65,,Failed,2025-04-06 05:17:55
3336.0,82,445,,3362363.34,ATM,Successful,2026-01-18 02:04:08
3337.0,668,186,,2790632.35,MOBILE BANKING,Successful,2025-04-19 06:16:49
3338.0,546,529,Deposit,3097247.69,MOBILE BANKING,Successful,2026-03-16 21:57:34
3339.0,127,266,Withdrawal,2634227.11,ATM,Successful,2025-05-31 16:15:46
3340.0,255,524,,2697318.91,ATM,Successful,2024-07-09 01:15:55
3341.0,327,38,Transfer,3977958.01,ATM,Successful,2024-12-27 11:23:35
3342.0,5,19,Transfer,1013226.83,,Failed,2025-07-23 11:20:03
3343.0,399,179,Withdrawal,1553653.68,,,2024-09-27 10:59:05
3344.0,577,73,,1522720.98,MOBILE BANKING,Successful,2025-11-17 05:02:43
3345.0,171,313,,4304115.0,ATM,Successful,2025-02-02 09:25:41
3346.0,288,350,Deposit,250188.17,MOBILE BANKING,,2025-11-25 01:49:32
3347.0,518,107,,3956794.75,ATM,Failed,2025-01-25 01:26:21
3348.0,196,413,,3010969.88,ATM,Successful,2025-04-22 15:20:27
3349.0,282,232,Deposit,2718485.61,ATM,Successful,2025-12-10 20:00:48
3350.0,135,483,,1628963.48,,Successful,2025-12-11 01:11:40
3351.0,434,158,Transfer,2155877.17,,Successful,2025-09-29 00:17:45
3352.0,800,262,Transfer,2343195.91,,Successful,2026-03-08 17:57:20
3353.0,102,1,,766699.52,ATM,,2025-08-09 10:10:13
3354.0,424,211,Transfer,4713933.52,POS,Failed,2025-05-13 08:25:05
3355.0,624,253,Withdrawal,3475592.59,ATM,Failed,2024-09-12 20:47:29
3356.0,241,487,Deposit,4489802.31,ATM,Successful,2024-05-23 08:27:27
3357.0,704,510,Deposit,2536317.36,MOBILE BANKING,Failed,2025-02-07 19:08:49
3358.0,392,475,Transfer,3886893.79,POS,Successful,2025-11-25 04:47:41
3359.0,530,240,Withdrawal,891488.62,ATM,Failed,2025-07-27 08:56:48
3360.0,268,77,Withdrawal,2898484.84,ATM,Failed,2025-07-06 15:42:05
3361.0,248,295,Transfer,3927413.86,ATM,Successful,2025-07-09 23:21:33
3362.0,26,551,,4216742.06,MOBILE BANKING,,2025-02-16 18:37:26
3363.0,674,510,,3173854.99,,,2025-06-06 08:15:29
3364.0,126,231,Deposit,3919682.24,MOBILE BANKING,Failed,2025-06-13 07:17:32
3365.0,637,91,Transfer,3094738.43,MOBILE BANKING,Failed,2024-09-21 10:44:33
3366.0,71,283,Deposit,3288520.33,POS,Successful,2025-04-09 21:18:31
3367.0,552,507,Withdrawal,150731.22,MOBILE BANKING,,2025-05-22 08:32:58
3368.0,382,161,Withdrawal,4571111.37,ATM,Failed,2026-02-21 15:19:45
3369.0,405,29,Transfer,4835261.62,ATM,Successful,2024-09-10 13:39:37
3370.0,260,217,Deposit,1960471.07,ATM,Successful,2025-03-20 12:15:14
3371.0,478,241,Transfer,2715068.86,MOBILE BANKING,Successful,2025-06-29 10:06:00
3372.0,213,545,Deposit,4291020.87,ATM,,2024-12-20 06:48:47
3373.0,763,288,,3281683.98,POS,Failed,2025-03-12 10:14:35
3374.0,209,345,Withdrawal,2734679.63,POS,,2026-03-17 09:22:17
3375.0,62,154,Withdrawal,3187872.22,MOBILE BANKING,,2025-03-16 05:05:49
3376.0,571,52,Deposit,3426036.25,ATM,Successful,2024-10-22 19:24:32
3377.0,769,467,Deposit,2434908.14,,Failed,2025-11-07 09:32:38
3378.0,697,7,Deposit,4801470.37,MOBILE BANKING,Successful,2025-04-24 14:27:24
3379.0,365,46,Withdrawal,2980860.23,MOBILE BANKING,Successful,2025-04-20 06:48:49
3380.0,595,240,Deposit,1590002.53,ATM,,2024-08-07 21:31:52
3381.0,460,248,Deposit,3392886.78,POS,Successful,2024-12-19 18:31:51
3382.0,81,239,,542889.09,ATM,Successful,2025-09-12 01:57:21
3383.0,671,13,Transfer,3686190.18,ATM,Failed,2025-06-04 10:09:39
3384.0,497,145,Deposit,4897166.99,,Failed,2025-11-02 23:39:04
3385.0,345,78,Withdrawal,2966198.84,ATM,,2025-04-02 07:58:58
3386.0,323,400,Withdrawal,3629964.02,POS,Failed,2026-01-04 01:24:39
3387.0,404,160,Deposit,3017947.37,ATM,Successful,2025-03-01 07:04:28
3388.0,361,352,Transfer,4813239.21,MOBILE BANKING,,2025-09-19 19:23:57
3389.0,641,300,Deposit,2285208.38,POS,,2024-07-05 14:23:32
3390.0,242,59,Withdrawal,264928.45,ATM,Successful,2025-10-09 04:35:16
3391.0,369,492,Transfer,2390394.68,POS,,2025-03-21 04:26:09
3392.0,210,206,,4538733.21,POS,Successful,2025-01-14 09:02:52
3393.0,375,478,Deposit,1652899.37,POS,Failed,2025-11-17 15:46:55
3394.0,585,557,Deposit,3199683.85,POS,Successful,2024-12-20 02:07:29
3395.0,350,248,Withdrawal,310318.95,ATM,Successful,2025-07-06 10:58:35
3396.0,191,339,,3988210.31,ATM,,2025-12-07 18:45:24
3397.0,79,234,Withdrawal,1557350.58,ATM,Successful,2025-08-17 14:37:04
3398.0,716,579,Deposit,903596.04,,Successful,2026-04-17 05:30:34
3399.0,142,139,Withdrawal,4597333.58,MOBILE BANKING,Successful,2024-09-03 08:42:31
3400.0,444,386,,281007.48,ATM,Successful,2024-07-26 12:25:06
3401.0,263,584,Deposit,3869344.67,ATM,Successful,2024-08-06 21:06:42
3402.0,320,545,Transfer,2211719.84,MOBILE BANKING,Successful,2025-02-11 23:25:36
3403.0,479,316,Withdrawal,4126017.04,MOBILE BANKING,Successful,2025-03-29 15:50:05
3404.0,783,89,Deposit,1781771.4,POS,Successful,2025-06-28 16:24:15
3405.0,215,268,Transfer,1824292.97,POS,Failed,2024-11-20 17:05:53
3406.0,78,190,Withdrawal,2327211.09,POS,Successful,2024-09-27 02:03:21
3407.0,528,152,Withdrawal,1466374.22,ATM,,2024-06-22 15:07:08
3408.0,436,307,Deposit,1119102.28,ATM,Successful,2025-07-01 18:13:29
3409.0,509,50,Withdrawal,2244062.96,ATM,Failed,2025-03-27 21:01:52
3410.0,168,376,Deposit,4932451.57,ATM,,2025-02-21 20:54:31
3411.0,515,501,Deposit,1374249.95,,Successful,2024-11-30 09:58:20
3412.0,469,509,,3705818.97,MOBILE BANKING,,2026-04-06 13:07:39
3413.0,641,343,Transfer,165945.04,MOBILE BANKING,Successful,2025-08-19 12:36:54
3414.0,76,254,Deposit,2570509.6,,Successful,2025-05-02 21:11:38
3415.0,783,581,Deposit,2002734.19,MOBILE BANKING,Successful,2025-10-19 01:01:23
3416.0,343,181,Transfer,4743691.57,,Successful,2025-03-13 03:44:18
3417.0,799,595,Deposit,2102427.78,ATM,,2025-04-02 18:26:24
3418.0,52,375,Deposit,4919884.43,,Successful,2024-09-25 17:23:47
3419.0,571,29,Deposit,877951.11,POS,Successful,2024-12-30 16:57:51
3420.0,662,301,Deposit,4383366.3,,Failed,2024-06-09 13:27:08
3421.0,481,271,Deposit,251538.86,MOBILE BANKING,Failed,2024-10-26 22:02:03
3422.0,549,422,,3382018.28,ATM,Successful,2025-10-11 15:31:21
3423.0,597,91,Deposit,151104.44,,Successful,2025-04-10 23:33:01
3424.0,789,401,Deposit,760427.37,ATM,Successful,2024-10-08 05:46:01
3425.0,135,482,Transfer,4739598.75,,Successful,2026-01-25 05:39:48
3426.0,222,35,Deposit,1505675.44,,Failed,2025-12-26 21:17:43
3427.0,358,145,,1729448.39,ATM,Failed,2026-03-18 13:06:09
3428.0,496,572,Deposit,239671.57,,,2025-03-25 22:59:43
3429.0,406,356,,4596383.12,,Successful,2024-07-26 06:12:54
3430.0,596,278,Deposit,32471.78,POS,Successful,2025-12-19 05:13:43
3431.0,388,574,Deposit,1061981.43,ATM,,2026-02-04 16:13:50
3432.0,464,463,Deposit,947448.38,,,2026-05-08 15:17:12
3433.0,739,200,Deposit,3854681.42,ATM,Successful,2026-01-23 05:18:35
3434.0,487,194,,1615754.89,POS,Failed,2025-09-15 02:31:12
3435.0,749,528,Deposit,3230916.56,,,2026-02-10 03:36:02
3436.0,383,87,Deposit,739950.89,MOBILE BANKING,,2024-12-11 06:48:40
3437.0,612,82,Withdrawal,1756872.53,POS,Successful,2025-02-23 17:54:14
3438.0,630,65,Transfer,518343.66,MOBILE BANKING,,2026-03-11 03:34:57
3439.0,13,250,Transfer,779891.65,ATM,Failed,2024-12-06 03:40:01
3440.0,331,397,Withdrawal,4012310.06,ATM,Failed,2026-03-05 09:58:31
3441.0,673,470,Deposit,1915390.84,MOBILE BANKING,Successful,2025-11-21 11:19:22
3442.0,488,336,Deposit,3015953.32,ATM,Failed,2024-12-08 20:52:07
3443.0,219,336,Deposit,3469716.69,POS,Successful,2025-11-05 22:35:33
3444.0,95,293,Withdrawal,2152848.43,POS,Successful,2025-08-12 10:00:26
3445.0,297,255,,1316855.72,,,2025-01-21 00:27:49
3446.0,460,363,,1840321.21,ATM,Failed,2025-08-21 19:48:39
3447.0,243,346,Deposit,2564357.34,ATM,,2024-11-14 18:30:39
3448.0,402,1,,469819.53,MOBILE BANKING,,2025-04-11 16:23:56
3449.0,381,358,,2215788.43,MOBILE BANKING,Successful,2024-10-02 12:43:41
3450.0,600,380,Deposit,51317.94,ATM,Failed,2024-09-12 06:51:21
3451.0,591,529,Deposit,1488508.72,ATM,Successful,2024-08-31 14:37:17
3452.0,390,223,,1872180.81,ATM,Successful,2026-04-20 06:48:37
3453.0,258,33,Withdrawal,881683.67,POS,Failed,2026-04-01 15:03:27
3454.0,547,546,Transfer,1840353.03,MOBILE BANKING,Successful,2024-07-26 13:28:29
3455.0,57,450,Transfer,2205037.72,ATM,Failed,2025-07-09 14:44:08
3456.0,394,123,Deposit,3688201.18,MOBILE BANKING,Failed,2026-04-10 01:30:26
3457.0,117,532,Deposit,2827501.07,ATM,Successful,2025-08-17 22:07:12
3458.0,453,7,Transfer,3460323.57,MOBILE BANKING,Failed,2025-03-12 03:10:47
3459.0,139,242,Transfer,4004259.1,,Successful,2024-11-04 07:36:17
3460.0,737,157,Transfer,1375564.76,,Failed,2025-11-08 07:23:34
3461.0,206,386,Deposit,3885393.67,POS,Successful,2026-03-10 06:17:39
3462.0,236,581,Withdrawal,4509513.88,POS,Successful,2026-02-11 00:53:37
3463.0,63,591,Transfer,3767773.87,MOBILE BANKING,Failed,2026-01-13 19:29:47
3464.0,609,576,Deposit,3413574.97,ATM,Failed,2025-06-20 09:58:51
3465.0,45,403,Deposit,4565949.7,ATM,Successful,2024-11-17 02:15:11
3466.0,733,464,Transfer,3466898.12,POS,Successful,2025-03-15 23:21:13
,417,494,Withdrawal,1361872.72,ATM,,2024-07-25 23:00:47
3468.0,280,332,Deposit,4981293.14,,Successful,2025-09-04 19:36:26
3469.0,786,103,,2172034.72,ATM,Successful,2026-01-10 07:12:49
